year,month,day,city,rain
2010,11,9,2,False
2010,11,9,4,False
2010,11,10,0,False
2010,11,10,1,False
2010,11,10,2,False
2010,11,10,4,False
2010,11,11,0,False
2010,11,11,1,False
2010,11,11,2,False
2010,11,11,4,False
2010,11,12,0,False
2010,11,12,1,False
2010,11,12,2,False
2010,11,12,4,False
2010,11,13,0,False
2010,11,13,1,False
2010,11,13,2,False
2010,11,13,4,False
2010,11,14,0,False
2010,11,14,1,True
2010,11,14,2,False
2010,11,14,4,False
2010,11,15,0,False
2010,11,15,1,False
2010,11,15,2,False
2010,11,15,4,True
2010,11,16,0,False
2010,11,16,1,False
2010,11,16,2,False
2010,11,16,4,True
2010,11,17,0,False
2010,11,17,1,False
2010,11,17,2,False
2010,11,17,4,False
2010,11,18,0,False
2010,11,18,1,False
2010,11,18,2,False
2010,11,18,4,False
2010,11,19,0,False
2010,11,19,1,True
2010,11,19,2,False
2010,11,19,4,False
2010,11,20,0,False
2010,11,20,1,False
2010,11,20,2,False
2010,11,20,4,False
2010,11,21,0,False
2010,11,21,1,False
2010,11,21,2,False
2010,11,21,4,False
2010,11,22,0,False
2010,11,22,1,False
2010,11,22,2,False
2010,11,22,4,True
2010,11,23,0,False
2010,11,23,1,False
2010,11,23,2,False
2010,11,23,4,False
2010,11,24,0,False
2010,11,24,1,False
2010,11,24,2,False
2010,11,24,4,False
2010,11,25,0,False
2010,11,25,1,False
2010,11,25,2,False
2010,11,25,4,False
2010,11,26,0,False
2010,11,26,1,False
2010,11,26,2,False
2010,11,26,4,False
2010,11,27,0,False
2010,11,27,1,True
2010,11,27,2,False
2010,11,27,4,False
2010,11,28,0,False
2010,11,28,1,True
2010,11,28,2,False
2010,11,28,4,False
2010,11,29,0,False
2010,11,29,1,False
2010,11,29,2,False
2010,11,29,4,False
2010,11,30,0,False
2010,11,30,1,False
2010,11,30,2,False
2010,11,30,4,True
2010,12,1,0,False
2010,12,1,1,False
2010,12,1,2,False
2010,12,1,4,False
2010,12,2,0,False
2010,12,2,1,False
2010,12,2,2,False
2010,12,2,4,True
2010,12,3,0,False
2010,12,3,1,True
2010,12,3,2,False
2010,12,3,4,False
2010,12,4,0,False
2010,12,4,1,True
2010,12,4,2,False
2010,12,4,4,False
2010,12,5,0,False
2010,12,5,1,False
2010,12,5,2,False
2010,12,5,4,False
2010,12,6,0,False
2010,12,6,1,False
2010,12,6,2,False
2010,12,6,4,False
2010,12,7,0,False
2010,12,7,1,False
2010,12,7,2,False
2010,12,7,4,False
2010,12,8,0,False
2010,12,8,1,False
2010,12,8,2,False
2010,12,8,4,False
2010,12,9,0,False
2010,12,9,1,False
2010,12,9,2,False
2010,12,9,4,False
2010,12,10,0,False
2010,12,10,1,False
2010,12,10,2,False
2010,12,10,4,False
2010,12,11,0,False
2010,12,11,1,False
2010,12,11,2,True
2010,12,11,4,False
2010,12,12,0,False
2010,12,12,1,False
2010,12,12,2,False
2010,12,12,4,True
2010,12,13,0,False
2010,12,13,1,False
2010,12,13,2,False
2010,12,13,4,True
2010,12,14,0,False
2010,12,14,1,True
2010,12,14,2,False
2010,12,14,4,True
2010,12,15,0,False
2010,12,15,1,True
2010,12,15,2,True
2010,12,15,4,True
2010,12,16,0,False
2010,12,16,1,False
2010,12,16,2,True
2010,12,16,4,False
2010,12,17,0,False
2010,12,17,1,False
2010,12,17,2,False
2010,12,17,4,False
2010,12,18,0,False
2010,12,18,1,False
2010,12,18,2,False
2010,12,18,4,False
2010,12,19,0,False
2010,12,19,1,False
2010,12,19,2,False
2010,12,19,4,False
2010,12,20,0,False
2010,12,20,1,False
2010,12,20,2,False
2010,12,20,4,False
2010,12,21,0,False
2010,12,21,1,False
2010,12,21,2,False
2010,12,21,4,False
2010,12,22,0,False
2010,12,22,1,False
2010,12,22,2,False
2010,12,22,4,False
2010,12,23,0,False
2010,12,23,1,False
2010,12,23,2,False
2010,12,23,4,False
2010,12,24,0,False
2010,12,24,1,True
2010,12,24,2,False
2010,12,24,4,False
2010,12,25,0,False
2010,12,25,1,True
2010,12,25,2,True
2010,12,25,4,False
2010,12,26,0,False
2010,12,26,1,False
2010,12,26,2,True
2010,12,26,4,False
2010,12,27,0,False
2010,12,27,1,False
2010,12,27,2,False
2010,12,27,4,False
2010,12,28,0,False
2010,12,28,1,False
2010,12,28,2,False
2010,12,28,4,False
2010,12,29,0,False
2010,12,29,1,False
2010,12,29,2,False
2010,12,29,4,False
2010,12,30,0,False
2010,12,30,1,False
2010,12,30,2,False
2010,12,30,4,False
2010,12,31,0,False
2010,12,31,1,False
2010,12,31,2,False
2010,12,31,4,False
2011,1,1,0,False
2011,1,1,1,True
2011,1,1,2,False
2011,1,1,4,False
2011,1,2,0,False
2011,1,2,1,True
2011,1,2,2,False
2011,1,2,4,False
2011,1,3,0,False
2011,1,3,1,False
2011,1,3,2,True
2011,1,3,4,True
2011,1,4,0,False
2011,1,4,1,False
2011,1,4,2,True
2011,1,4,4,False
2011,1,5,0,False
2011,1,5,1,False
2011,1,5,2,False
2011,1,5,4,False
2011,1,6,0,False
2011,1,6,1,False
2011,1,6,2,True
2011,1,6,4,False
2011,1,7,0,False
2011,1,7,1,False
2011,1,7,2,False
2011,1,7,4,False
2011,1,8,0,False
2011,1,8,1,True
2011,1,8,2,False
2011,1,8,4,False
2011,1,9,0,False
2011,1,9,1,False
2011,1,9,2,False
2011,1,9,4,False
2011,1,10,0,False
2011,1,10,1,False
2011,1,10,2,False
2011,1,10,4,False
2011,1,11,0,False
2011,1,11,1,False
2011,1,11,2,True
2011,1,11,4,False
2011,1,12,0,False
2011,1,12,1,False
2011,1,12,2,True
2011,1,12,4,False
2011,1,13,0,False
2011,1,13,1,False
2011,1,13,2,False
2011,1,13,4,False
2011,1,14,0,False
2011,1,14,1,True
2011,1,14,2,False
2011,1,14,4,False
2011,1,15,0,False
2011,1,15,1,False
2011,1,15,2,False
2011,1,15,4,False
2011,1,16,0,False
2011,1,16,1,True
2011,1,16,2,False
2011,1,16,4,False
2011,1,17,0,False
2011,1,17,1,True
2011,1,17,2,False
2011,1,17,4,False
2011,1,18,0,False
2011,1,18,1,True
2011,1,18,2,False
2011,1,18,4,True
2011,1,19,0,False
2011,1,19,1,False
2011,1,19,2,False
2011,1,19,4,True
2011,1,20,0,False
2011,1,20,1,True
2011,1,20,2,False
2011,1,20,4,False
2011,1,21,0,False
2011,1,21,1,False
2011,1,21,2,False
2011,1,21,4,False
2011,1,22,0,False
2011,1,22,1,False
2011,1,22,2,False
2011,1,22,4,False
2011,1,23,0,False
2011,1,23,1,False
2011,1,23,2,False
2011,1,23,4,True
2011,1,24,0,False
2011,1,24,1,False
2011,1,24,2,False
2011,1,24,4,False
2011,1,25,0,False
2011,1,25,1,False
2011,1,25,2,False
2011,1,25,4,False
2011,1,26,0,False
2011,1,26,1,False
2011,1,26,2,False
2011,1,26,4,False
2011,1,27,0,False
2011,1,27,1,True
2011,1,27,2,False
2011,1,27,4,True
2011,1,28,0,False
2011,1,28,1,False
2011,1,28,2,False
2011,1,28,4,True
2011,1,29,0,False
2011,1,29,1,False
2011,1,29,2,False
2011,1,29,4,False
2011,1,30,0,False
2011,1,30,1,False
2011,1,30,2,False
2011,1,30,4,False
2011,1,31,0,False
2011,1,31,1,True
2011,1,31,2,False
2011,1,31,4,False
2011,2,1,0,False
2011,2,1,1,False
2011,2,1,2,False
2011,2,1,4,False
2011,2,2,0,False
2011,2,2,1,False
2011,2,2,2,False
2011,2,2,4,False
2011,2,3,0,False
2011,2,3,1,False
2011,2,3,2,False
2011,2,3,4,False
2011,2,4,0,False
2011,2,4,1,False
2011,2,4,2,False
2011,2,4,4,False
2011,2,5,0,False
2011,2,5,1,False
2011,2,5,2,False
2011,2,5,4,False
2011,2,6,0,False
2011,2,6,1,False
2011,2,6,2,False
2011,2,6,4,False
2011,2,7,0,False
2011,2,7,1,False
2011,2,7,2,False
2011,2,7,4,False
2011,2,8,0,False
2011,2,8,1,False
2011,2,8,2,False
2011,2,8,4,False
2011,2,9,0,True
2011,2,9,1,False
2011,2,9,2,False
2011,2,9,4,False
2011,2,10,0,True
2011,2,10,1,True
2011,2,10,2,False
2011,2,10,4,True
2011,2,11,0,False
2011,2,11,1,True
2011,2,11,2,False
2011,2,11,4,False
2011,2,12,0,False
2011,2,12,1,True
2011,2,12,2,False
2011,2,12,4,False
2011,2,13,0,True
2011,2,13,1,True
2011,2,13,2,True
2011,2,13,4,True
2011,2,14,0,False
2011,2,14,1,True
2011,2,14,2,False
2011,2,14,4,True
2011,2,15,0,False
2011,2,15,1,True
2011,2,15,2,True
2011,2,15,4,False
2011,2,16,0,False
2011,2,16,1,False
2011,2,16,2,True
2011,2,16,4,True
2011,2,17,0,False
2011,2,17,1,False
2011,2,17,2,True
2011,2,17,4,True
2011,2,18,0,False
2011,2,18,1,True
2011,2,18,2,True
2011,2,18,4,False
2011,2,19,0,False
2011,2,19,1,False
2011,2,19,2,True
2011,2,19,4,False
2011,2,20,0,False
2011,2,20,1,False
2011,2,20,2,False
2011,2,20,4,False
2011,2,21,0,False
2011,2,21,1,False
2011,2,21,2,False
2011,2,21,4,False
2011,2,22,0,False
2011,2,22,1,False
2011,2,22,2,False
2011,2,22,4,False
2011,2,23,0,False
2011,2,23,1,False
2011,2,23,2,False
2011,2,23,4,False
2011,2,24,0,False
2011,2,24,1,False
2011,2,24,2,False
2011,2,24,4,False
2011,2,25,0,False
2011,2,25,1,False
2011,2,25,2,False
2011,2,25,4,False
2011,2,26,0,True
2011,2,26,1,False
2011,2,26,2,False
2011,2,26,4,False
2011,2,27,0,True
2011,2,27,1,False
2011,2,27,2,False
2011,2,27,4,False
2011,2,28,0,False
2011,2,28,1,False
2011,2,28,2,False
2011,2,28,4,True
2011,3,1,0,False
2011,3,1,1,False
2011,3,1,2,False
2011,3,1,4,True
2011,3,2,0,False
2011,3,2,1,False
2011,3,2,2,False
2011,3,2,4,False
2011,3,3,0,False
2011,3,3,1,False
2011,3,3,2,False
2011,3,3,4,False
2011,3,4,0,False
2011,3,4,1,True
2011,3,4,2,False
2011,3,4,4,False
2011,3,5,0,False
2011,3,5,1,False
2011,3,5,2,False
2011,3,5,4,True
2011,3,6,0,False
2011,3,6,1,False
2011,3,6,2,False
2011,3,6,4,True
2011,3,7,0,False
2011,3,7,1,False
2011,3,7,2,False
2011,3,7,4,False
2011,3,8,0,False
2011,3,8,1,True
2011,3,8,2,True
2011,3,8,4,False
2011,3,9,0,False
2011,3,9,1,True
2011,3,9,2,True
2011,3,9,4,False
2011,3,10,0,False
2011,3,10,1,True
2011,3,10,2,True
2011,3,10,4,False
2011,3,11,0,False
2011,3,11,1,True
2011,3,11,2,False
2011,3,11,4,False
2011,3,12,0,False
2011,3,12,1,False
2011,3,12,2,False
2011,3,12,4,False
2011,3,13,0,False
2011,3,13,1,False
2011,3,13,2,False
2011,3,13,4,False
2011,3,14,0,False
2011,3,14,1,True
2011,3,14,2,False
2011,3,14,4,False
2011,3,15,0,False
2011,3,15,1,True
2011,3,15,2,False
2011,3,15,4,False
2011,3,16,0,False
2011,3,16,1,False
2011,3,16,2,False
2011,3,16,4,False
2011,3,17,0,False
2011,3,17,1,False
2011,3,17,2,False
2011,3,17,4,False
2011,3,18,0,False
2011,3,18,1,False
2011,3,18,2,True
2011,3,18,4,False
2011,3,19,0,False
2011,3,19,1,False
2011,3,19,2,True
2011,3,19,4,True
2011,3,20,0,False
2011,3,20,1,True
2011,3,20,2,True
2011,3,20,4,True
2011,3,21,0,False
2011,3,21,1,True
2011,3,21,2,False
2011,3,21,4,True
2011,3,22,0,False
2011,3,22,1,True
2011,3,22,2,False
2011,3,22,4,True
2011,3,23,0,False
2011,3,23,1,True
2011,3,23,2,False
2011,3,23,4,False
2011,3,24,0,False
2011,3,24,1,True
2011,3,24,2,False
2011,3,24,4,False
2011,3,25,0,False
2011,3,25,1,True
2011,3,25,2,False
2011,3,25,4,False
2011,3,26,0,False
2011,3,26,1,True
2011,3,26,2,False
2011,3,26,4,False
2011,3,27,0,False
2011,3,27,1,False
2011,3,27,2,False
2011,3,27,4,False
2011,3,28,0,False
2011,3,28,1,False
2011,3,28,2,False
2011,3,28,4,False
2011,3,29,0,False
2011,3,29,1,False
2011,3,29,2,False
2011,3,29,4,False
2011,3,30,0,False
2011,3,30,1,False
2011,3,30,2,False
2011,3,30,4,False
2011,3,31,0,False
2011,3,31,1,False
2011,3,31,2,False
2011,3,31,3,False
2011,3,31,4,False
2011,4,1,0,True
2011,4,1,1,True
2011,4,1,2,False
2011,4,1,3,False
2011,4,1,4,False
2011,4,2,0,True
2011,4,2,1,True
2011,4,2,2,False
2011,4,2,3,False
2011,4,2,4,False
2011,4,3,0,False
2011,4,3,1,True
2011,4,3,2,False
2011,4,3,3,False
2011,4,3,4,True
2011,4,4,0,False
2011,4,4,1,False
2011,4,4,2,False
2011,4,4,3,False
2011,4,4,4,False
2011,4,5,0,False
2011,4,5,1,True
2011,4,5,2,False
2011,4,5,3,False
2011,4,5,4,False
2011,4,6,0,False
2011,4,6,1,False
2011,4,6,2,False
2011,4,6,3,False
2011,4,6,4,True
2011,4,7,0,False
2011,4,7,1,True
2011,4,7,2,False
2011,4,7,3,False
2011,4,7,4,True
2011,4,8,0,False
2011,4,8,1,True
2011,4,8,2,False
2011,4,8,3,False
2011,4,8,4,False
2011,4,9,0,False
2011,4,9,1,True
2011,4,9,2,False
2011,4,9,3,False
2011,4,9,4,False
2011,4,10,0,False
2011,4,10,1,False
2011,4,10,2,False
2011,4,10,3,True
2011,4,10,4,False
2011,4,11,0,False
2011,4,11,1,False
2011,4,11,2,False
2011,4,11,3,False
2011,4,11,4,False
2011,4,12,0,False
2011,4,12,1,True
2011,4,12,2,False
2011,4,12,3,False
2011,4,12,4,False
2011,4,13,0,False
2011,4,13,1,False
2011,4,13,2,False
2011,4,13,3,False
2011,4,13,4,False
2011,4,14,0,False
2011,4,14,1,False
2011,4,14,2,False
2011,4,14,3,True
2011,4,14,4,False
2011,4,15,0,False
2011,4,15,1,True
2011,4,15,2,False
2011,4,15,3,False
2011,4,15,4,False
2011,4,16,0,False
2011,4,16,1,True
2011,4,16,2,False
2011,4,16,3,False
2011,4,16,4,False
2011,4,17,0,False
2011,4,17,1,False
2011,4,17,2,True
2011,4,17,3,True
2011,4,17,4,False
2011,4,18,0,False
2011,4,18,1,False
2011,4,18,2,False
2011,4,18,3,True
2011,4,18,4,False
2011,4,19,0,False
2011,4,19,1,True
2011,4,19,2,False
2011,4,19,3,False
2011,4,19,4,False
2011,4,20,0,False
2011,4,20,1,True
2011,4,20,2,False
2011,4,20,3,False
2011,4,20,4,False
2011,4,21,0,True
2011,4,21,1,True
2011,4,21,2,False
2011,4,21,3,True
2011,4,21,4,True
2011,4,22,0,True
2011,4,22,1,True
2011,4,22,2,False
2011,4,22,3,True
2011,4,22,4,True
2011,4,23,0,False
2011,4,23,1,False
2011,4,23,2,False
2011,4,23,3,False
2011,4,23,4,False
2011,4,24,0,False
2011,4,24,1,False
2011,4,24,2,False
2011,4,24,3,True
2011,4,24,4,False
2011,4,25,0,False
2011,4,25,1,False
2011,4,25,2,False
2011,4,25,3,False
2011,4,25,4,False
2011,4,26,0,True
2011,4,26,1,False
2011,4,26,2,False
2011,4,26,3,False
2011,4,26,4,False
2011,4,27,0,False
2011,4,27,1,False
2011,4,27,2,False
2011,4,27,3,False
2011,4,27,4,True
2011,4,28,0,False
2011,4,28,1,False
2011,4,28,2,False
2011,4,28,3,False
2011,4,28,4,True
2011,4,29,0,True
2011,4,29,1,False
2011,4,29,2,True
2011,4,29,3,True
2011,4,29,4,False
2011,4,30,0,False
2011,4,30,1,False
2011,4,30,2,False
2011,4,30,3,True
2011,4,30,4,False
2011,5,1,0,False
2011,5,1,1,True
2011,5,1,2,True
2011,5,1,3,True
2011,5,1,4,False
2011,5,2,0,False
2011,5,2,1,True
2011,5,2,2,True
2011,5,2,3,False
2011,5,2,4,False
2011,5,3,0,False
2011,5,3,1,False
2011,5,3,2,True
2011,5,3,3,False
2011,5,3,4,True
2011,5,4,0,True
2011,5,4,1,False
2011,5,4,2,True
2011,5,4,3,False
2011,5,4,4,False
2011,5,5,0,True
2011,5,5,1,False
2011,5,5,2,True
2011,5,5,3,True
2011,5,5,4,False
2011,5,6,0,False
2011,5,6,1,False
2011,5,6,2,True
2011,5,6,3,True
2011,5,6,4,False
2011,5,7,0,False
2011,5,7,1,False
2011,5,7,2,True
2011,5,7,3,True
2011,5,7,4,True
2011,5,8,0,True
2011,5,8,1,True
2011,5,8,2,True
2011,5,8,3,False
2011,5,8,4,False
2011,5,9,0,False
2011,5,9,1,True
2011,5,9,2,False
2011,5,9,3,True
2011,5,9,4,False
2011,5,10,0,False
2011,5,10,1,True
2011,5,10,2,False
2011,5,10,3,False
2011,5,10,4,False
2011,5,11,0,False
2011,5,11,1,True
2011,5,11,2,True
2011,5,11,3,False
2011,5,11,4,True
2011,5,12,0,False
2011,5,12,1,True
2011,5,12,2,True
2011,5,12,3,False
2011,5,12,4,False
2011,5,13,0,False
2011,5,13,1,True
2011,5,13,2,True
2011,5,13,3,True
2011,5,13,4,False
2011,5,14,0,False
2011,5,14,1,True
2011,5,14,2,True
2011,5,14,3,False
2011,5,14,4,False
2011,5,15,0,False
2011,5,15,1,True
2011,5,15,2,True
2011,5,15,3,False
2011,5,15,4,False
2011,5,16,0,False
2011,5,16,1,False
2011,5,16,2,True
2011,5,16,3,False
2011,5,16,4,False
2011,5,17,0,False
2011,5,17,1,False
2011,5,17,2,True
2011,5,17,3,False
2011,5,17,4,False
2011,5,18,0,False
2011,5,18,1,False
2011,5,18,2,False
2011,5,18,3,True
2011,5,18,4,False
2011,5,19,0,True
2011,5,19,1,False
2011,5,19,2,False
2011,5,19,3,True
2011,5,19,4,False
2011,5,20,0,False
2011,5,20,1,True
2011,5,20,2,False
2011,5,20,3,True
2011,5,20,4,False
2011,5,21,0,False
2011,5,21,1,True
2011,5,21,2,True
2011,5,21,3,False
2011,5,21,4,True
2011,5,22,0,False
2011,5,22,1,True
2011,5,22,2,True
2011,5,22,3,False
2011,5,22,4,True
2011,5,23,0,False
2011,5,23,1,False
2011,5,23,2,False
2011,5,23,3,False
2011,5,23,4,True
2011,5,24,0,False
2011,5,24,1,True
2011,5,24,2,False
2011,5,24,3,False
2011,5,24,4,True
2011,5,25,0,False
2011,5,25,1,False
2011,5,25,2,False
2011,5,25,3,False
2011,5,25,4,False
2011,5,26,0,True
2011,5,26,1,False
2011,5,26,2,False
2011,5,26,3,False
2011,5,26,4,False
2011,5,27,0,False
2011,5,27,1,False
2011,5,27,2,False
2011,5,27,3,False
2011,5,27,4,False
2011,5,28,0,False
2011,5,28,1,True
2011,5,28,2,False
2011,5,28,3,False
2011,5,28,4,False
2011,5,29,0,True
2011,5,29,1,True
2011,5,29,2,False
2011,5,29,3,False
2011,5,29,4,False
2011,5,30,0,False
2011,5,30,1,True
2011,5,30,2,False
2011,5,30,3,True
2011,5,30,4,False
2011,5,31,0,False
2011,5,31,1,False
2011,5,31,2,False
2011,5,31,3,True
2011,5,31,4,False
2011,6,1,0,False
2011,6,1,1,False
2011,6,1,2,False
2011,6,1,3,True
2011,6,1,4,False
2011,6,2,0,False
2011,6,2,1,True
2011,6,2,2,False
2011,6,2,3,True
2011,6,2,4,False
2011,6,3,0,False
2011,6,3,1,False
2011,6,3,2,False
2011,6,3,3,True
2011,6,3,4,False
2011,6,4,0,False
2011,6,4,1,True
2011,6,4,2,True
2011,6,4,3,False
2011,6,4,4,True
2011,6,5,0,False
2011,6,5,1,True
2011,6,5,2,False
2011,6,5,3,False
2011,6,5,4,True
2011,6,6,0,True
2011,6,6,1,True
2011,6,6,2,True
2011,6,6,3,False
2011,6,6,4,True
2011,6,7,0,True
2011,6,7,1,False
2011,6,7,2,True
2011,6,7,3,False
2011,6,7,4,True
2011,6,8,0,True
2011,6,8,1,False
2011,6,8,2,True
2011,6,8,3,True
2011,6,8,4,False
2011,6,9,0,False
2011,6,9,1,True
2011,6,9,2,False
2011,6,9,3,False
2011,6,9,4,True
2011,6,10,0,True
2011,6,10,1,True
2011,6,10,2,False
2011,6,10,3,False
2011,6,10,4,True
2011,6,11,0,True
2011,6,11,1,False
2011,6,11,2,True
2011,6,11,3,True
2011,6,11,4,True
2011,6,12,0,False
2011,6,12,1,False
2011,6,12,2,True
2011,6,12,3,True
2011,6,12,4,True
2011,6,13,0,False
2011,6,13,1,False
2011,6,13,2,True
2011,6,13,3,False
2011,6,13,4,False
2011,6,14,0,True
2011,6,14,1,False
2011,6,14,2,True
2011,6,14,3,True
2011,6,14,4,True
2011,6,15,0,True
2011,6,15,1,True
2011,6,15,2,False
2011,6,15,3,True
2011,6,15,4,True
2011,6,16,0,True
2011,6,16,1,True
2011,6,16,2,True
2011,6,16,3,True
2011,6,16,4,True
2011,6,17,0,False
2011,6,17,1,True
2011,6,17,2,True
2011,6,17,3,True
2011,6,17,4,True
2011,6,18,0,False
2011,6,18,1,True
2011,6,18,2,False
2011,6,18,3,False
2011,6,18,4,True
2011,6,19,0,False
2011,6,19,1,True
2011,6,19,2,True
2011,6,19,3,False
2011,6,19,4,True
2011,6,20,0,False
2011,6,20,1,True
2011,6,20,2,False
2011,6,20,3,False
2011,6,20,4,False
2011,6,21,0,False
2011,6,21,1,True
2011,6,21,2,True
2011,6,21,3,False
2011,6,21,4,True
2011,6,22,0,True
2011,6,22,1,True
2011,6,22,2,True
2011,6,22,3,False
2011,6,22,4,True
2011,6,23,0,True
2011,6,23,1,False
2011,6,23,2,True
2011,6,23,3,True
2011,6,23,4,False
2011,6,24,0,True
2011,6,24,1,False
2011,6,24,2,True
2011,6,24,3,False
2011,6,24,4,False
2011,6,25,0,False
2011,6,25,1,False
2011,6,25,2,False
2011,6,25,3,False
2011,6,25,4,True
2011,6,26,0,False
2011,6,26,1,True
2011,6,26,2,True
2011,6,26,3,True
2011,6,26,4,True
2011,6,27,0,False
2011,6,27,1,False
2011,6,27,2,True
2011,6,27,3,True
2011,6,27,4,False
2011,6,28,0,False
2011,6,28,1,False
2011,6,28,2,True
2011,6,28,3,True
2011,6,28,4,False
2011,6,29,0,False
2011,6,29,1,False
2011,6,29,2,True
2011,6,29,3,False
2011,6,29,4,True
2011,6,30,0,True
2011,6,30,1,False
2011,6,30,2,True
2011,6,30,3,False
2011,6,30,4,True
2011,7,1,0,True
2011,7,1,1,True
2011,7,1,2,True
2011,7,1,3,True
2011,7,1,4,True
2011,7,2,0,True
2011,7,2,1,True
2011,7,2,2,False
2011,7,2,3,True
2011,7,2,4,False
2011,7,3,0,False
2011,7,3,1,True
2011,7,3,2,False
2011,7,3,3,False
2011,7,3,4,False
2011,7,4,0,False
2011,7,4,1,True
2011,7,4,2,False
2011,7,4,3,False
2011,7,4,4,False
2011,7,5,0,False
2011,7,5,1,True
2011,7,5,2,False
2011,7,5,3,False
2011,7,5,4,True
2011,7,6,0,False
2011,7,6,1,True
2011,7,6,2,False
2011,7,6,3,False
2011,7,6,4,False
2011,7,7,0,True
2011,7,7,1,True
2011,7,7,2,False
2011,7,7,3,True
2011,7,7,4,False
2011,7,8,0,True
2011,7,8,1,False
2011,7,8,2,False
2011,7,8,3,True
2011,7,8,4,False
2011,7,9,0,False
2011,7,9,1,False
2011,7,9,2,True
2011,7,9,3,False
2011,7,9,4,False
2011,7,10,0,False
2011,7,10,1,True
2011,7,10,2,True
2011,7,10,3,False
2011,7,10,4,True
2011,7,11,0,False
2011,7,11,1,True
2011,7,11,2,True
2011,7,11,3,False
2011,7,11,4,False
2011,7,12,0,False
2011,7,12,1,True
2011,7,12,2,True
2011,7,12,3,False
2011,7,12,4,False
2011,7,13,0,False
2011,7,13,1,True
2011,7,13,2,True
2011,7,13,3,False
2011,7,13,4,False
2011,7,14,0,True
2011,7,14,1,False
2011,7,14,2,True
2011,7,14,3,True
2011,7,14,4,True
2011,7,15,0,True
2011,7,15,1,False
2011,7,15,2,True
2011,7,15,3,True
2011,7,15,4,True
2011,7,16,0,True
2011,7,16,1,False
2011,7,16,2,True
2011,7,16,3,False
2011,7,16,4,True
2011,7,17,0,True
2011,7,17,1,False
2011,7,17,2,False
2011,7,17,3,True
2011,7,17,4,True
2011,7,18,0,False
2011,7,18,1,False
2011,7,18,2,True
2011,7,18,3,False
2011,7,18,4,False
2011,7,19,0,True
2011,7,19,1,False
2011,7,19,2,True
2011,7,19,3,False
2011,7,19,4,True
2011,7,20,0,True
2011,7,20,1,False
2011,7,20,2,True
2011,7,20,3,True
2011,7,20,4,False
2011,7,21,0,True
2011,7,21,1,True
2011,7,21,2,False
2011,7,21,3,True
2011,7,21,4,False
2011,7,22,0,True
2011,7,22,1,False
2011,7,22,2,True
2011,7,22,3,True
2011,7,22,4,False
2011,7,23,0,False
2011,7,23,1,True
2011,7,23,2,False
2011,7,23,3,False
2011,7,23,4,False
2011,7,24,0,True
2011,7,24,1,True
2011,7,24,2,False
2011,7,24,3,False
2011,7,24,4,True
2011,7,25,0,True
2011,7,25,1,True
2011,7,25,2,False
2011,7,25,3,True
2011,7,25,4,False
2011,7,26,0,True
2011,7,26,1,False
2011,7,26,2,False
2011,7,26,3,True
2011,7,26,4,False
2011,7,27,0,True
2011,7,27,1,True
2011,7,27,2,False
2011,7,27,3,False
2011,7,27,4,False
2011,7,28,0,False
2011,7,28,1,True
2011,7,28,2,True
2011,7,28,3,False
2011,7,28,4,False
2011,7,29,0,True
2011,7,29,1,True
2011,7,29,2,True
2011,7,29,3,False
2011,7,29,4,False
2011,7,30,0,True
2011,7,30,1,True
2011,7,30,2,True
2011,7,30,3,True
2011,7,30,4,False
2011,7,31,0,False
2011,7,31,1,True
2011,7,31,2,True
2011,7,31,3,False
2011,7,31,4,True
2011,8,1,0,False
2011,8,1,1,True
2011,8,1,2,False
2011,8,1,3,False
2011,8,1,4,True
2011,8,2,0,False
2011,8,2,1,False
2011,8,2,2,False
2011,8,2,3,False
2011,8,2,4,False
2011,8,3,0,False
2011,8,3,1,True
2011,8,3,2,False
2011,8,3,3,True
2011,8,3,4,True
2011,8,4,0,False
2011,8,4,1,True
2011,8,4,2,False
2011,8,4,3,True
2011,8,4,4,True
2011,8,5,0,False
2011,8,5,1,False
2011,8,5,2,False
2011,8,5,3,False
2011,8,5,4,True
2011,8,6,0,False
2011,8,6,1,False
2011,8,6,2,False
2011,8,6,3,False
2011,8,6,4,True
2011,8,7,0,False
2011,8,7,1,False
2011,8,7,2,False
2011,8,7,3,True
2011,8,7,4,True
2011,8,8,0,False
2011,8,8,1,False
2011,8,8,2,True
2011,8,8,3,True
2011,8,8,4,True
2011,8,9,0,True
2011,8,9,1,False
2011,8,9,2,True
2011,8,9,3,True
2011,8,9,4,False
2011,8,10,0,False
2011,8,10,1,False
2011,8,10,2,True
2011,8,10,3,False
2011,8,10,4,False
2011,8,11,0,False
2011,8,11,1,False
2011,8,11,2,True
2011,8,11,3,False
2011,8,11,4,True
2011,8,12,0,False
2011,8,12,1,True
2011,8,12,2,False
2011,8,12,3,False
2011,8,12,4,True
2011,8,13,0,False
2011,8,13,1,False
2011,8,13,2,False
2011,8,13,3,False
2011,8,13,4,True
2011,8,14,0,True
2011,8,14,1,True
2011,8,14,2,False
2011,8,14,3,False
2011,8,14,4,True
2011,8,15,0,True
2011,8,15,1,True
2011,8,15,2,False
2011,8,15,3,True
2011,8,15,4,True
2011,8,16,0,True
2011,8,16,1,True
2011,8,16,2,False
2011,8,16,3,True
2011,8,16,4,False
2011,8,17,0,True
2011,8,17,1,True
2011,8,17,2,False
2011,8,17,3,False
2011,8,17,4,True
2011,8,18,0,False
2011,8,18,1,True
2011,8,18,2,True
2011,8,18,3,False
2011,8,18,4,True
